application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission
47,Male,True,3.13,Humanities,,610.0,5.0,PE/VC,Reject
4464,Male,True,3.12,Humanities,,600.0,6.0,Consulting,Reject
5077,Female,False,3.08,STEM,Black,590.0,6.0,Nonprofit/Gov,Reject
5260,Male,False,3.23,Humanities,Asian,620.0,5.0,Investment Banking,Reject
2247,Male,True,3.31,Humanities,,670.0,5.0,Other,Reject
350,Male,False,3.17,STEM,Hispanic,700.0,5.0,Consulting,Reject
4051,Male,False,3.39,Humanities,White,780.0,6.0,Nonprofit/Gov,Admit
1504,Female,False,3.42,STEM,White,740.0,5.0,Nonprofit/Gov,Admit
3634,Male,False,3.21,Humanities,Hispanic,690.0,5.0,PE/VC,Admit
4348,Female,False,3.26,STEM,Hispanic,670.0,6.0,PE/VC,Reject
3257,Male,True,3.15,Business,,640.0,3.0,CPG,Reject
2251,Male,False,3.28,Business,Asian,740.0,5.0,Consulting,Admit
3374,Female,False,3.12,Humanities,Black,680.0,4.0,Real Estate,Reject
4774,Female,False,3.33,Business,Asian,700.0,4.0,Financial Services,Admit
4510,Male,False,3.27,Humanities,Asian,720.0,5.0,Nonprofit/Gov,Admit
5653,Male,False,3.44,Business,White,730.0,5.0,Health Care,Admit
4788,Female,True,3.17,Business,,620.0,7.0,Nonprofit/Gov,Reject
6107,Female,False,3.66,Business,White,690.0,5.0,Nonprofit/Gov,Admit
4431,Male,True,3.32,STEM,,610.0,5.0,Consulting,Reject
5135,Male,False,3.35,Humanities,Hispanic,750.0,4.0,Consulting,Admit
5215,Male,False,3.35,Humanities,Asian,610.0,6.0,Real Estate,Reject
4123,Male,False,3.42,Business,Hispanic,660.0,6.0,Other,Reject
383,Female,False,3.1,Business,Asian,610.0,5.0,Nonprofit/Gov,Admit
3175,Male,False,3.34,Humanities,White,650.0,4.0,Consulting,Reject
3644,Male,True,3.55,STEM,,750.0,6.0,Health Care,Admit
1030,Male,False,3.24,STEM,Asian,630.0,5.0,Technology,Reject
3255,Female,False,3.27,Business,Hispanic,720.0,5.0,PE/VC,Admit
4723,Male,False,3.2,Humanities,Black,640.0,4.0,Other,Reject
264,Male,False,3.12,Humanities,Hispanic,620.0,4.0,PE/VC,Reject
2446,Male,True,3.26,Business,,700.0,3.0,Nonprofit/Gov,Reject
224,Female,False,3.19,Business,Asian,630.0,5.0,Investment Banking,Admit
693,Male,True,3.26,Business,,650.0,4.0,Technology,Reject
3538,Male,False,3.37,Business,White,620.0,5.0,Financial Services,Reject
648,Female,True,3.12,Humanities,,690.0,6.0,PE/VC,Admit
240,Female,False,3.27,Humanities,Black,680.0,5.0,Health Care,Admit
5771,Male,True,3.3,Humanities,,670.0,5.0,PE/VC,Admit
5768,Male,False,3.51,Business,White,740.0,4.0,CPG,Admit
5763,Male,False,3.2,STEM,Black,730.0,6.0,Consulting,Reject
2038,Female,False,3.38,STEM,White,660.0,5.0,Financial Services,Admit
2207,Male,False,3.3,STEM,White,720.0,6.0,Nonprofit/Gov,Admit
3920,Male,True,3.12,Humanities,,620.0,5.0,Other,Reject
5593,Male,False,3.29,STEM,White,640.0,4.0,Investment Banking,Reject
1478,Female,False,3.54,STEM,Other,590.0,5.0,Financial Services,Reject
1168,Male,False,3.47,STEM,Black,700.0,5.0,Nonprofit/Gov,Admit
4497,Male,True,3.31,Humanities,,680.0,5.0,Other,Admit
5838,Female,True,3.11,Humanities,,630.0,5.0,Consulting,Reject
3989,Female,True,3.32,STEM,,660.0,3.0,Consulting,Reject
1284,Female,True,3.28,STEM,,610.0,5.0,Health Care,Reject
3676,Male,False,3.25,Business,Asian,630.0,4.0,Nonprofit/Gov,Reject
1428,Female,False,3.21,Business,White,700.0,6.0,Technology,Admit
2475,Female,True,3.55,Business,,720.0,4.0,Nonprofit/Gov,Reject
5254,Male,False,3.38,Humanities,Asian,690.0,4.0,PE/VC,Admit
2262,Male,True,3.14,Business,,640.0,5.0,Consulting,Reject
3271,Female,False,3.32,STEM,Asian,690.0,4.0,Nonprofit/Gov,Admit
4134,Male,False,3.37,STEM,Asian,610.0,6.0,Financial Services,Reject
2198,Male,True,3.42,Humanities,,690.0,5.0,Health Care,Admit
275,Male,True,3.3,STEM,,650.0,5.0,Technology,Reject
2387,Male,False,3.15,Business,White,590.0,3.0,Other,Reject
1825,Male,False,3.25,Humanities,White,610.0,4.0,Other,Reject
665,Male,True,3.32,STEM,,710.0,5.0,Financial Services,Admit
1313,Female,True,3.31,Humanities,,690.0,6.0,PE/VC,Reject
5744,Male,False,3.29,Business,Asian,680.0,4.0,Technology,Admit
1214,Female,False,3.18,Humanities,Black,600.0,5.0,Nonprofit/Gov,Reject
343,Male,True,3.28,Business,,660.0,4.0,Technology,Reject
5727,Male,False,3.16,Business,Asian,640.0,5.0,Retail,Reject
2645,Female,True,3.19,Business,,630.0,5.0,Other,Reject
2254,Male,False,3.35,Business,Asian,780.0,5.0,Financial Services,Admit
5192,Male,False,3.26,STEM,Other,650.0,4.0,Health Care,Reject
1749,Male,False,3.19,STEM,Hispanic,680.0,5.0,PE/VC,Reject
2073,Female,False,3.14,STEM,White,570.0,7.0,PE/VC,Reject
376,Female,False,3.47,Business,Black,640.0,6.0,PE/VC,Reject
1606,Male,False,3.23,STEM,Black,740.0,5.0,Investment Banking,Admit
4182,Male,False,3.04,STEM,White,570.0,6.0,Consulting,Reject
987,Male,False,3.21,Business,Hispanic,570.0,5.0,Nonprofit/Gov,Reject
352,Female,True,3.09,Humanities,,660.0,6.0,Financial Services,Admit
6127,Female,True,3.68,Business,,780.0,5.0,Investment Banking,Admit
3274,Male,False,3.17,STEM,Asian,630.0,4.0,Consulting,Reject
5445,Female,False,3.33,Humanities,Asian,720.0,5.0,Financial Services,Admit
403,Male,True,3.22,Humanities,,640.0,5.0,Other,Reject
3629,Female,True,3.16,STEM,,580.0,7.0,Other,Reject
2006,Male,False,3.18,STEM,White,620.0,7.0,Consulting,Reject
2334,Male,False,3.36,Business,Black,690.0,6.0,CPG,Admit
3651,Male,False,3.17,STEM,Hispanic,630.0,6.0,Nonprofit/Gov,Reject
3863,Male,False,3.22,Humanities,Black,650.0,5.0,Technology,Reject
445,Female,False,3.18,Humanities,White,570.0,5.0,Investment Management,Admit
4477,Male,False,3.52,Business,White,680.0,4.0,Consulting,Admit
2137,Male,False,3.53,Humanities,White,740.0,5.0,PE/VC,Admit
3913,Male,False,3.4,Humanities,Asian,680.0,7.0,CPG,Reject
4002,Female,False,3.33,Humanities,Asian,690.0,8.0,Consulting,Reject
1572,Male,True,3.24,Humanities,,670.0,5.0,Health Care,Reject
478,Male,False,3.44,Business,White,740.0,4.0,Technology,Admit
3283,Female,True,3.01,Business,,660.0,6.0,Financial Services,Reject
782,Male,False,3.49,STEM,Black,690.0,6.0,Investment Banking,Admit
2789,Female,False,3.36,Humanities,Hispanic,710.0,4.0,Technology,Admit
1158,Male,False,3.32,Business,Asian,770.0,5.0,Health Care,Admit
297,Female,True,3.34,Humanities,,570.0,5.0,Consulting,Admit
487,Male,False,3.54,Humanities,Hispanic,700.0,4.0,Media/Entertainment,Admit
3086,Male,False,3.22,Business,White,680.0,5.0,PE/VC,Admit
2835,Male,True,3.27,Humanities,,670.0,4.0,Health Care,Reject
5748,Male,False,3.24,Business,Hispanic,710.0,5.0,Technology,Admit
2397,Male,False,3.06,Business,Asian,590.0,4.0,Consulting,Reject
4600,Female,False,3.21,STEM,Asian,570.0,6.0,Nonprofit/Gov,Reject
393,Male,True,3.37,Business,,680.0,5.0,Health Care,Reject
3995,Female,True,3.37,Business,,620.0,4.0,Consulting,Reject
5660,Male,True,3.24,Business,,570.0,5.0,Other,Reject
4492,Male,True,3.4,Business,,670.0,4.0,Financial Services,Admit
5631,Male,True,3.26,STEM,,600.0,5.0,Consulting,Reject
1212,Male,True,3.24,Humanities,,710.0,6.0,Health Care,Reject
2331,Female,False,3.19,STEM,Other,660.0,7.0,Health Care,Reject
3168,Male,True,3.39,STEM,,680.0,5.0,Health Care,Admit
2540,Male,True,3.28,STEM,,570.0,7.0,Investment Banking,Reject
1776,Male,False,3.21,Humanities,Black,670.0,5.0,Consulting,Reject
2255,Male,False,3.21,Humanities,Black,690.0,5.0,Media/Entertainment,Admit
2,Male,False,3.28,Humanities,Black,680.0,5.0,Investment Management,Admit
481,Male,True,3.3,STEM,,600.0,2.0,PE/VC,Reject
2550,Female,False,3.37,Humanities,White,690.0,4.0,PE/VC,Admit
5700,Male,True,3.25,Humanities,,630.0,4.0,Investment Banking,Reject
5110,Male,False,3.34,Business,Asian,730.0,5.0,Consulting,Admit
694,Male,True,2.96,Humanities,,590.0,5.0,Other,Reject
2729,Male,False,3.31,STEM,Black,660.0,5.0,Health Care,Reject
6071,Female,True,3.24,STEM,,680.0,6.0,Investment Banking,Admit
2192,Male,True,3.28,STEM,,680.0,6.0,Nonprofit/Gov,Reject
4441,Male,False,3.45,Business,Hispanic,770.0,5.0,Financial Services,Admit
3016,Male,False,3.13,Humanities,Asian,630.0,5.0,Investment Management,Reject
2473,Male,False,3.24,Business,Black,650.0,4.0,PE/VC,Reject
2074,Male,True,2.84,STEM,,640.0,7.0,Investment Banking,Reject
2356,Male,False,3.53,Business,White,670.0,6.0,Investment Management,Admit
2442,Female,False,3.4,Humanities,White,690.0,5.0,Financial Services,Admit
4929,Male,False,3.49,Business,Hispanic,690.0,4.0,Nonprofit/Gov,Admit
868,Male,False,3.52,STEM,Asian,710.0,5.0,Media/Entertainment,Admit
2285,Male,False,3.55,Humanities,Hispanic,710.0,4.0,Technology,Admit
5728,Female,False,3.33,Humanities,Black,680.0,6.0,Health Care,Admit
5869,Female,True,3.55,Humanities,,740.0,6.0,Financial Services,Admit
2592,Female,False,3.35,Humanities,White,680.0,4.0,CPG,Admit
5044,Female,False,3.22,Business,Asian,710.0,4.0,PE/VC,Admit
949,Female,False,2.95,STEM,Asian,570.0,5.0,Investment Banking,Reject
3706,Female,False,3.29,STEM,Asian,710.0,5.0,Nonprofit/Gov,Admit
2065,Male,True,3.18,Business,,640.0,6.0,Consulting,Reject
1120,Male,True,3.07,STEM,,660.0,5.0,Investment Banking,Reject
5166,Female,False,3.41,Humanities,Asian,730.0,5.0,Technology,Admit
5585,Male,False,3.22,Business,Black,730.0,6.0,Technology,Admit
5610,Male,False,3.35,STEM,Black,690.0,4.0,Financial Services,Admit
1658,Male,False,3.3,Business,Hispanic,660.0,4.0,Other,Reject
5954,Male,False,3.39,STEM,Hispanic,680.0,5.0,Retail,Admit
653,Male,True,3.29,STEM,,620.0,4.0,Consulting,Reject
6110,Female,True,3.42,Humanities,,660.0,7.0,Consulting,Admit
5641,Male,True,3.4,Business,,740.0,5.0,Consulting,Reject
5373,Female,False,3.23,Business,Black,660.0,6.0,Consulting,Admit
4502,Male,False,3.02,Humanities,White,630.0,4.0,Investment Banking,Reject
1706,Male,False,3.31,Humanities,White,580.0,6.0,Investment Management,Reject
4085,Female,True,3.18,Business,,570.0,4.0,PE/VC,Reject
4083,Male,True,3.57,Humanities,,720.0,7.0,Financial Services,Admit
2939,Male,False,3.24,STEM,Other,690.0,5.0,Technology,Admit
5154,Male,False,3.42,Business,Black,650.0,5.0,Real Estate,Reject
1677,Female,True,3.12,STEM,,610.0,5.0,Retail,Reject
4539,Male,False,3.23,Humanities,Asian,600.0,4.0,Health Care,Reject
475,Female,False,3.18,STEM,Hispanic,680.0,7.0,Consulting,Reject
2966,Male,False,3.2,Humanities,White,600.0,4.0,Financial Services,Reject
5968,Male,False,3.24,Business,Black,600.0,4.0,Technology,Reject
6001,Male,False,3.24,Humanities,Black,610.0,5.0,Nonprofit/Gov,Reject
4624,Male,False,3.32,Business,Black,750.0,5.0,Nonprofit/Gov,Admit
2997,Female,False,3.18,STEM,Hispanic,700.0,5.0,Investment Banking,Reject
4129,Female,False,3.25,Business,Asian,690.0,5.0,Consulting,Admit
1858,Male,False,3.65,Humanities,Asian,760.0,4.0,PE/VC,Admit
2951,Male,False,3.12,Business,Hispanic,570.0,5.0,Investment Banking,Reject
5292,Male,False,3.25,Business,Hispanic,610.0,5.0,CPG,Reject
2394,Male,False,3.08,STEM,White,570.0,6.0,Investment Management,Reject
4911,Male,True,3.28,Business,,690.0,6.0,Financial Services,Reject
5015,Female,True,3.32,Business,,650.0,6.0,Technology,Reject
3260,Male,False,3.36,Business,White,680.0,3.0,PE/VC,Reject
218,Female,False,3.02,Humanities,Asian,570.0,4.0,Consulting,Admit
3943,Male,False,3.39,Humanities,White,680.0,4.0,Investment Banking,Admit
1965,Male,False,3.33,Humanities,Asian,670.0,5.0,Financial Services,Admit
2225,Male,False,3.28,Business,Black,610.0,6.0,PE/VC,Reject
3212,Female,False,3.44,Business,Asian,700.0,5.0,Investment Banking,Admit
5918,Female,False,3.45,STEM,White,690.0,6.0,Consulting,Admit
2659,Male,False,2.9,STEM,White,680.0,4.0,Technology,Reject
5059,Female,False,3.19,Humanities,Other,640.0,4.0,Financial Services,Reject
4018,Male,False,3.63,Humanities,Asian,760.0,3.0,Consulting,Admit
507,Female,False,3.33,STEM,White,660.0,5.0,Technology,Admit
1139,Male,False,3.36,Humanities,Hispanic,690.0,5.0,Consulting,Admit
3514,Male,True,3.09,STEM,,730.0,5.0,Media/Entertainment,Reject
3227,Female,True,3.39,Business,,660.0,5.0,Investment Management,Admit
1153,Male,False,3.38,Humanities,White,680.0,5.0,Investment Banking,Admit
1539,Male,False,3.13,Humanities,Asian,630.0,4.0,Nonprofit/Gov,Reject
312,Male,False,3.17,Humanities,Hispanic,670.0,2.0,Investment Banking,Reject
3970,Female,False,3.4,Business,White,700.0,6.0,Consulting,Admit
5670,Female,False,3.22,STEM,Black,660.0,4.0,Investment Banking,Reject
5919,Male,False,3.44,STEM,White,680.0,5.0,Consulting,Admit
1073,Male,True,3.19,STEM,,630.0,5.0,PE/VC,Reject
3656,Male,False,3.21,STEM,Asian,680.0,4.0,Consulting,Admit
3697,Male,False,3.18,Humanities,Black,630.0,5.0,Energy,Reject
3965,Male,False,3.21,Humanities,White,610.0,6.0,PE/VC,Reject
1311,Male,True,3.17,Business,,610.0,5.0,Consulting,Reject
1672,Male,True,3.33,Business,,650.0,5.0,Consulting,Reject
315,Male,False,3.33,Business,White,580.0,5.0,Consulting,Reject
2993,Female,False,3.32,Business,Black,690.0,6.0,PE/VC,Admit
5488,Female,True,2.86,STEM,,570.0,5.0,CPG,Reject
3250,Male,True,3.2,Business,,690.0,4.0,Consulting,Reject
1668,Male,False,3.45,Humanities,White,660.0,5.0,Financial Services,Admit
2860,Male,False,3.41,Humanities,White,670.0,5.0,Investment Banking,Admit
306,Female,False,3.24,Humanities,Hispanic,660.0,6.0,Consulting,Reject
484,Female,False,3.27,Business,Other,580.0,5.0,Financial Services,Admit
3839,Male,False,3.24,STEM,White,630.0,5.0,Investment Management,Reject
4604,Male,False,3.31,Humanities,White,570.0,4.0,Technology,Reject
4874,Male,True,3.29,Humanities,,650.0,5.0,Consulting,Reject
3724,Female,False,3.04,STEM,Black,640.0,5.0,Health Care,Reject
1079,Female,True,3.57,STEM,,680.0,6.0,Other,Admit
3641,Female,True,3.18,Humanities,,610.0,5.0,Media/Entertainment,Reject
1268,Male,False,3.25,STEM,White,680.0,5.0,Investment Management,Admit
1234,Male,True,3.06,Business,,630.0,5.0,Technology,Reject
1132,Female,True,3.58,Humanities,,720.0,5.0,Media/Entertainment,Admit
568,Male,False,3.15,Humanities,Black,570.0,4.0,Investment Management,Reject
6090,Male,False,3.5,STEM,White,700.0,3.0,Consulting,Admit
4518,Male,False,3.51,Humanities,White,740.0,6.0,Investment Banking,Admit
5942,Male,False,3.64,Business,White,740.0,6.0,Financial Services,Admit
3268,Male,True,3.19,STEM,,680.0,3.0,Nonprofit/Gov,Reject
423,Male,False,3.39,Business,Asian,710.0,3.0,PE/VC,Reject
4487,Male,False,3.47,STEM,Black,710.0,4.0,PE/VC,Admit
5439,Male,False,3.24,Humanities,White,710.0,5.0,Consulting,Admit
4247,Male,False,3.38,Business,White,590.0,3.0,PE/VC,Reject
151,Male,False,3.37,Business,Asian,710.0,5.0,Technology,Admit
5562,Male,True,3.24,Humanities,,650.0,5.0,Technology,Reject
4619,Female,False,3.51,Business,Other,710.0,4.0,Real Estate,Admit
1620,Male,False,3.31,Business,White,660.0,6.0,PE/VC,Admit
1084,Male,False,3.36,STEM,Asian,700.0,5.0,PE/VC,Admit
3867,Male,True,3.34,Humanities,,590.0,5.0,Nonprofit/Gov,Reject
2775,Male,True,3.4,STEM,,680.0,6.0,PE/VC,Admit
2177,Male,False,3.14,Humanities,Black,620.0,5.0,Investment Banking,Reject
2917,Male,False,3.33,Humanities,Black,690.0,5.0,Consulting,Admit
4191,Female,True,3.39,Humanities,,740.0,5.0,Investment Banking,Admit
3256,Female,True,3.31,Business,,670.0,6.0,Investment Banking,Admit
932,Female,False,3.31,Business,White,660.0,4.0,PE/VC,Admit
4537,Male,False,3.1,Business,Black,620.0,6.0,Consulting,Reject
5642,Female,False,3.05,Humanities,Asian,570.0,6.0,PE/VC,Reject
3922,Male,False,3.22,Business,Black,680.0,6.0,Investment Management,Admit
5014,Male,False,3.25,Humanities,Other,710.0,6.0,Consulting,Admit
1443,Male,False,3.24,STEM,White,690.0,4.0,Consulting,Admit
3030,Male,True,3.22,Humanities,,680.0,5.0,Health Care,Admit
3141,Female,False,3.22,Business,White,600.0,7.0,Technology,Reject
3812,Male,False,3.34,STEM,Hispanic,730.0,5.0,PE/VC,Admit
4193,Female,True,3.11,Business,,640.0,4.0,Health Care,Reject
485,Female,True,3.2,STEM,,610.0,5.0,Real Estate,Admit
385,Male,False,3.43,Humanities,Hispanic,660.0,4.0,CPG,Admit
136,Female,False,3.06,Business,Black,650.0,5.0,Consulting,Reject
118,Female,False,3.29,Humanities,Black,610.0,4.0,Consulting,Reject
1853,Male,False,3.01,Humanities,White,670.0,3.0,Other,Reject
2574,Female,False,3.37,Humanities,Hispanic,690.0,6.0,Consulting,Admit
5967,Female,False,3.22,Humanities,Asian,660.0,5.0,Consulting,Admit
4398,Female,False,3.44,STEM,Asian,700.0,6.0,Consulting,Admit
5222,Female,False,3.18,STEM,White,640.0,4.0,Consulting,Reject
3949,Female,False,3.5,Humanities,Asian,720.0,5.0,Financial Services,Admit
20,Male,True,3.09,Business,,670.0,8.0,Consulting,Reject
2130,Male,True,3.18,Business,,640.0,5.0,Financial Services,Reject
5685,Male,False,3.33,Business,Asian,660.0,6.0,Nonprofit/Gov,Reject
61,Female,False,3.27,Business,White,670.0,5.0,Consulting,Admit
2829,Male,False,3.3,STEM,Hispanic,690.0,6.0,Consulting,Admit
3176,Male,False,3.17,STEM,White,650.0,4.0,Nonprofit/Gov,Reject
5868,Male,False,3.46,Business,Other,730.0,4.0,PE/VC,Admit
4760,Male,False,3.17,Business,Hispanic,620.0,6.0,Consulting,Reject
5540,Female,True,3.36,STEM,,760.0,5.0,Financial Services,Admit
2959,Male,False,3.22,Humanities,Hispanic,610.0,6.0,Investment Banking,Reject
5421,Female,False,3.52,STEM,White,680.0,5.0,PE/VC,Admit
5590,Male,False,3.14,Business,White,640.0,4.0,Investment Banking,Reject
2158,Male,False,3.29,STEM,White,610.0,7.0,Consulting,Reject
1440,Female,False,3.2,Humanities,Black,580.0,4.0,Investment Management,Reject
5667,Female,True,3.14,Business,,620.0,6.0,PE/VC,Reject
607,Female,True,3.0,Business,,630.0,3.0,Consulting,Admit
3203,Male,True,3.4,Humanities,,660.0,7.0,Nonprofit/Gov,Reject
2044,Male,True,3.16,Humanities,,570.0,4.0,Consulting,Reject
2108,Male,False,3.31,STEM,White,680.0,7.0,Technology,Admit
5635,Male,False,3.18,STEM,Asian,580.0,3.0,Consulting,Reject
5130,Male,False,3.44,STEM,Black,770.0,5.0,Investment Banking,Admit
4716,Female,False,3.08,Humanities,Asian,610.0,5.0,PE/VC,Reject
4095,Male,True,3.28,Business,,600.0,6.0,Investment Banking,Reject
2068,Female,False,3.33,Humanities,Asian,610.0,4.0,PE/VC,Reject
2282,Female,False,3.22,Humanities,White,700.0,4.0,Nonprofit/Gov,Admit
6108,Male,False,3.26,Humanities,White,680.0,5.0,Nonprofit/Gov,Admit
3389,Male,False,3.11,STEM,Asian,630.0,5.0,Health Care,Reject
4974,Female,False,3.59,Humanities,White,750.0,3.0,Consulting,Admit
4752,Male,False,3.12,STEM,Hispanic,580.0,5.0,Other,Reject
1957,Male,False,3.25,Humanities,White,660.0,5.0,Financial Services,Admit
2605,Female,False,3.24,Business,White,640.0,4.0,Nonprofit/Gov,Reject
3193,Male,False,3.1,Humanities,Asian,580.0,5.0,Other,Reject
3150,Male,True,3.07,Business,,570.0,5.0,PE/VC,Reject
460,Male,False,3.4,Business,Asian,680.0,5.0,Consulting,Admit
524,Male,True,3.16,STEM,,660.0,4.0,Technology,Reject
3722,Female,False,3.36,Business,White,750.0,5.0,Investment Banking,Admit
6116,Female,False,3.15,STEM,Black,610.0,5.0,Consulting,Reject
3610,Male,True,3.33,Humanities,,650.0,5.0,Investment Management,Reject
5078,Female,True,3.16,Business,,620.0,6.0,Nonprofit/Gov,Reject
4219,Female,False,3.31,STEM,White,720.0,4.0,Consulting,Admit
1513,Female,False,3.43,STEM,Asian,700.0,3.0,PE/VC,Admit
5694,Male,False,3.17,Humanities,Black,630.0,6.0,Consulting,Reject
2723,Male,False,3.28,STEM,Other,690.0,6.0,Other,Admit
1745,Female,False,2.82,Humanities,Black,630.0,5.0,CPG,Reject
39,Female,False,3.3,Humanities,Asian,740.0,6.0,Investment Banking,Admit
1454,Male,True,3.58,Business,,730.0,6.0,Other,Admit
4634,Female,False,3.23,STEM,Asian,690.0,4.0,PE/VC,Admit
5461,Male,False,3.14,Humanities,White,620.0,5.0,Consulting,Reject
3640,Female,False,3.25,STEM,Asian,710.0,5.0,PE/VC,Admit
4761,Male,False,3.3,Humanities,Asian,710.0,4.0,Financial Services,Admit
1200,Female,False,3.18,STEM,Asian,650.0,6.0,Nonprofit/Gov,Reject
2295,Female,False,3.3,Humanities,Asian,670.0,4.0,Real Estate,Reject
6047,Male,False,3.41,STEM,White,710.0,5.0,Technology,Admit
5617,Male,False,3.0,STEM,Black,590.0,4.0,Investment Management,Reject
2802,Male,True,3.3,STEM,,710.0,6.0,PE/VC,Admit
6015,Female,False,3.31,Business,White,670.0,6.0,Investment Banking,Reject
316,Female,False,3.29,Humanities,Asian,700.0,4.0,Investment Management,Admit
1294,Male,True,2.93,Humanities,,610.0,7.0,Consulting,Reject
157,Male,True,3.42,STEM,,630.0,6.0,Financial Services,Reject
5899,Female,True,3.31,Humanities,,660.0,5.0,Consulting,Admit
912,Male,True,3.41,STEM,,710.0,6.0,Nonprofit/Gov,Admit
4861,Female,False,3.4,Humanities,White,690.0,5.0,Real Estate,Admit
1499,Female,False,3.32,Business,White,690.0,5.0,Other,Admit
4797,Male,False,3.16,Business,Hispanic,640.0,4.0,Consulting,Reject
1641,Male,False,2.9,Business,Hispanic,570.0,6.0,Other,Reject
4275,Male,False,3.25,Humanities,Other,720.0,4.0,Investment Banking,Admit
